S.No,Primary Vulnerability,Exploit,Result,Code
413,Unsafe Consumption of APIs,SQL Injection,Error,"from flask import Flask, request
import mysql.connector
app = Flask(__name__)

@app.route('/login', methods=['POST'])
def login():
    username = request.form['username']
    password = request.form['password']
    conn = mysql.connector.connect(host='localhost', database='app')
    cursor = conn.cursor()
    query = ""SELECT * FROM users WHERE username='"" + username + ""' AND password='"" + password + ""'""
    cursor.execute(query)
    return ""Success"" if cursor.fetchone() else ""Failed"""
414,Unrestricted Resource Consumption,Unrestricted Loop in a Route,Error,"from flask import Flask, request

app = Flask(__name__)

@app.route('/compute')
def compute():
    iterations = int(request.args.get('iterations', '1000'))  # default to 1000 if not provided
    result = 0
    for i in range(iterations):
        result += i * i
    return f""Computed sum of squares: {result}""

if __name__ == '__main__':
    app.run(debug=True)"
415,Broken Authentication,Signature Verification Disabled,Error,"import jwt
from flask import Flask, request
app = Flask(__name__)

@app.route('/data')
def get_data():
    token = request.args.get('token')
    data = jwt.decode(token, options={{""verify_signature"": False}})
    return {{""user"": data.get('user')}}"
416,Broken Object Property Level Authorization,Proper Field Filtering,Good,"from flask import Flask, jsonify
app = Flask(__name__)

SAFE_FIELDS = ['name', 'email', 'created_at']

users = {{
    1: {{""name"": ""Alice"", ""email"": ""alice@test.com"", ""password_hash"": ""abc"", ""ssn"": ""123""}}
}}

@app.route('/user/<int:user_id>', methods=['GET'])
def get_user(user_id):
    user = users.get(user_id)
    if user:
        safe_user = {{k: v for k, v in user.items() if k in SAFE_FIELDS}}
        return jsonify(safe_user)
    return jsonify({{""error"": ""Not found""}}), 404

if __name__ == '__main__':
    app.run()"
417,Unsafe Consumption of APIs,Safe Command Execution,Good,"from flask import Flask, request, abort
import subprocess
import ipaddress
app = Flask(__name__)

@app.route('/lookup')
def lookup():
    domain = request.args.get('domain')
    try:
        ipaddress.ip_address(domain)
    except ValueError:
        if not domain.replace('.', '').replace('-', '').isalnum():
            abort(400)
    result = subprocess.run(['nslookup', domain], capture_output=True, text=True)
    return result.stdout"
418,Unsafe Consumption of APIs,Parameterized Query,Good,"from flask import Flask, request
from sqlalchemy import create_engine, text
app = Flask(__name__)

engine = create_engine('sqlite:///data.db')

@app.route('/users/<int:user_id>')
def get_user(user_id):
    with engine.connect() as conn:
        result = conn.execute(text(""SELECT * FROM users WHERE id = :id""), {{""id"": user_id}})
        return {{""user"": dict(result.fetchone())}}"
419,Unrestricted Access to Sensitive Business Flows,Protected Business Flow,Good,"from flask import Flask, request, jsonify
from functools import wraps
app = Flask(__name__)

def require_auth(f):
    @wraps(f)
    def decorated(*args, **kwargs):
        user = authenticate_request(request)
        if not user:
            return jsonify({{""error"": ""Unauthorized""}}), 401
        return f(*args, **kwargs)
    return decorated

def require_2fa(f):
    @wraps(f)
    def decorated(*args, **kwargs):
        otp = request.headers.get('X-OTP')
        if not verify_otp(get_current_user(), otp):
            return jsonify({{""error"": ""2FA required""}}), 403
        return f(*args, **kwargs)
    return decorated

@app.route('/transfer', methods=['POST'])
@require_auth
@require_2fa
def transfer_money():
    user = get_current_user()
    from_account = request.json['from']
    
    if not user_owns_account(user, from_account):
        return jsonify({{""error"": ""Forbidden""}}), 403
    
    amount = request.json['amount']
    if amount > get_daily_limit(user):
        return jsonify({{""error"": ""Exceeds daily limit""}}), 400
    
    execute_transfer(from_account, request.json['to'], amount)
    log_transaction(user, from_account, request.json['to'], amount)
    return jsonify({{""success"": True}})

if __name__ == '__main__':
    app.run()"
420,Broken Authentication,Secure JWT Implementation,Good,"import jwt
import os
from cryptography.hazmat.primitives import serialization
from flask import Flask, request, jsonify
app = Flask(__name__)

with open('private.pem', 'rb') as f:
    PRIVATE_KEY = f.read()
with open('public.pem', 'rb') as f:
    PUBLIC_KEY = f.read()

@app.route('/verify')
def verify():
    token = request.headers.get('Authorization', '').replace('Bearer ', '')
    try:
        data = jwt.decode(token, PUBLIC_KEY, algorithms=[""RS256""])
        return jsonify(data)
    except jwt.InvalidTokenError:
        return jsonify({{""error"": ""Invalid token""}}), 401"
421,Security Misconfiguration,Secure CORS Configuration,Good,"from flask import Flask, request, jsonify, abort
app = Flask(__name__)

ALLOWED_ORIGINS = ['https://app.example.com', 'https://admin.example.com']

@app.after_request
def add_cors(response):
    origin = request.headers.get('Origin')
    if origin in ALLOWED_ORIGINS:
        response.headers['Access-Control-Allow-Origin'] = origin
        response.headers['Access-Control-Allow-Credentials'] = 'true'
    return response

@app.route('/api/user')
def get_user():
    return jsonify(get_current_user())"
422,Broken Object Level Authorization,Lack of Ownership Verification,Error,"from flask import Flask, request, jsonify
app = Flask(__name__)

users = {1: {""name"": ""Alice"", ""email"": ""alice@example.com"", ""balance"": 5000},
              2: {""name"": ""Bob"", ""email"": ""bob@example.com"", ""balance"": 3000}}

@app.route('/user/<int:user_id>', methods=['GET'])
def get_record(user_id):
    record = users.get(user_id)
    if record:
        return jsonify(record)
    return jsonify({""error"": ""Not found""}), 404

if __name__ == '__main__':
    app.run(debug=True)"
423,Security Misconfiguration,Proper Output Encoding,Good,"from fastapi import FastAPI
from fastapi.responses import HTMLResponse
import html
app = FastAPI()

@app.get(""/comment"", response_class=HTMLResponse)
def show_comment(text: str):
    safe_text = html.escape(text)
    return f""<div class='comment'>{{safe_text}}</div>"""
424,Security Misconfiguration,CORS Misconfiguration,Error,"from fastapi import FastAPI
from fastapi.middleware.cors import CORSMiddleware
app = FastAPI()

app.add_middleware(
    CORSMiddleware,
    allow_origins=[""*""],
    allow_credentials=True,
    allow_methods=[""*""],
    allow_headers=[""*""],
)

@app.get(""/api/data"")
def get_data():
    return {{""secret"": ""data""}}"
425,Broken Authentication,Weak Secret Key,Error,"import jwt
from flask import Flask, request, jsonify
app = Flask(__name__)

SECRET = ""secret""

@app.route('/login', methods=['POST'])
def login():
    user = request.json
    token = jwt.encode({{""user"": user}}, SECRET, algorithm=""HS256"")
    return jsonify({{""token"": token}})"
426,Unsafe Consumption of APIs,SQL Injection,Error,"from flask import Flask, request
import mysql.connector
app = Flask(__name__)

@app.route('/login', methods=['POST'])
def login():
    username = request.form['username']
    password = request.form['password']
    conn = mysql.connector.connect(host='localhost', database='app')
    cursor = conn.cursor()
    query = ""SELECT * FROM users WHERE username='"" + username + ""' AND password='"" + password + ""'""
    cursor.execute(query)
    return ""Success"" if cursor.fetchone() else ""Failed"""
427,Broken Object Property Level Authorization,Sensitive Data Exposure,Error,"from flask import Flask, jsonify
app = Flask(__name__)

users = {{
    1: {{""name"": ""Alice"", ""email"": ""alice@test.com"", ""password_hash"": ""abc123"", ""ssn"": ""123-45-6789""}}
}}

@app.route('/user/<int:user_id>', methods=['GET'])
def get_user(user_id):
    return jsonify(users.get(user_id, {{}}))

if __name__ == '__main__':
    app.run()"
428,Unsafe Consumption of APIs,Command Injection,Error,"from flask import Flask, request
import os
app = Flask(__name__)

@app.route('/ping')
def ping():
    host = request.args.get('host')
    output = os.popen(f'ping -c 1 {{host}}').read()
    return output"
429,Unrestricted Access to Sensitive Business Flows,Admin Operation Without Verification,Error,"from flask import Flask, request, jsonify
app = Flask(__name__)

@app.route('/admin/reset-password', methods=['POST'])
def reset_password():
    user_id = request.json['user_id']
    new_password = request.json['new_password']
    database.update_password(user_id, new_password)
    return jsonify({{""success"": True}})

if __name__ == '__main__':
    app.run()"
430,Unsafe Consumption of APIs,Trusting External Data,Error,"from flask import Flask, jsonify
import requests
app = Flask(__name__)

@app.route('/product/<id>')
def get_product(id):
    response = requests.get(f'https://partner-api.com/products/{{id}}')
    product = response.json()
    
    # Directly using external data in SQL
    database.execute(f""INSERT INTO products VALUES ('{{product['name']}}', {{product['price']}})"")
    return jsonify(product)

if __name__ == '__main__':
    app.run()"
431,Improper Inventory Management,Lack of Input Validation,Error,"from flask import Flask, request, jsonify

app = Flask(__name__)

inventory = {
    'item1': 100,
    'item2': 50,
    'item3': 75
}

@app.route('/update_inventory', methods=['POST'])
def update_inventory():
    data = request.get_json()

    item_name = data.get('item_name')
    quantity = data.get('quantity')

    if item_name and quantity:
        if item_name in inventory:
            inventory[item_name] += quantity  
            return jsonify({'message': 'Inventory updated successfully'}), 200
        else:
            return jsonify({'error': 'Item not found in inventory'}), 404
    else:
        return jsonify({'error': 'Invalid input data'}), 400

if __name__ == '__main__':
    app.run(debug=True)"
432,Security Misconfiguration,Secure CORS Configuration,Good,"from fastapi import FastAPI
from fastapi.middleware.cors import CORSMiddleware
app = FastAPI()

app.add_middleware(
    CORSMiddleware,
    allow_origins=[""https://frontend.example.com""],
    allow_credentials=True,
    allow_methods=[""GET"", ""POST""],
    allow_headers=[""Authorization"", ""Content-Type""],
)

@app.get(""/api/data"")
def get_data():
    return {{""data"": ""information""}}"
433,Improper Inventory Management,Proper API Versioning,Good,"from flask import Flask, jsonify, request
from functools import wraps
import os
app = Flask(__name__)

ACTIVE_VERSIONS = ['v2', 'v3']

def version_check(f):
    @wraps(f)
    def decorated(*args, **kwargs):
        version = request.path.split('/')[2] if len(request.path.split('/')) > 2 else None
        if version not in ACTIVE_VERSIONS:
            return jsonify({{""error"": ""API version deprecated or not found""}}), 404
        return f(*args, **kwargs)
    return decorated

@app.route('/api/v2/users')
@version_check
def get_users():
    return jsonify(database.get_users())

@app.route('/api/v3/users')
@version_check  
def get_users_v3():
    return jsonify(database.get_users_paginated())

if __name__ == '__main__':
    app.run()"
434,Broken Authentication,Hardcoded Credentials,Good,"from flask import Flask, request, jsonify
import os
from dotenv import load_dotenv

# Load environment variables from .env file
load_dotenv()

app = Flask(__name__)

# Get credentials from environment variables
USERNAME = os.getenv('USERNAME')
PASSWORD = os.getenv('PASSWORD')

@app.route('/login', methods=['POST'])
def login():
    data = request.get_json()
    if data['username'] == USERNAME and data['password'] == PASSWORD:
        return jsonify({""message"": ""Login successful!""}), 200
    else:
        return jsonify({""message"": ""Invalid credentials""}), 401

if __name__ == '__main__':
    app.run(debug=True)"
